date,time,hospital_id,hospital_name,emirate,hospital_type,day_of_week,is_weekend,is_public_holiday,month,day_of_year,temperature_C,humidity_pct,expected_visits,daily_ER_visits,critical_cases,prev_day_visits,ma_7,ma_14,dow_num,day_sin,day_cos,lag_1,lag_2,lag_3,lag_7,lag_14,is_holiday,days_since_hol,days_to_next_hol
2023-07-28,11:26:20,9,Ajman Hospital,Ajman,Public,Friday,1,0,7,209,31.8,44.5,159.0,295,33,342,184.42857142857142,175.42857142857142,4,-0.4383067230125192,-0.898825465016444,342.0,253.0,162.0,243.0,89.0,0,208,127
2023-07-29,18:03:43,9,Ajman Hospital,Ajman,Public,Saturday,1,0,7,210,25.6,53.4,144.7,46,2,295,181.85714285714286,170.85714285714286,5,-0.45370308603134424,-0.8911529104063088,295.0,342.0,253.0,64.0,110.0,0,209,126
2023-07-30,18:08:37,9,Ajman Hospital,Ajman,Public,Sunday,1,0,7,211,29.8,54.0,154.1,50,4,46,171.14285714285714,169.21428571428572,6,-0.46896519100763184,-0.8832166493127127,46.0,295.0,342.0,125.0,73.0,0,210,125
2023-07-31,21:39:01,9,Ajman Hospital,Ajman,Public,Monday,0,0,7,212,30.3,65.4,138.4,126,6,50,182.0,159.14285714285714,0,-0.48408852163897587,-0.8750190302029955,50.0,46.0,295.0,50.0,267.0,0,211,124
2023-08-01,12:13:53,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,8,213,30.8,55.4,139.2,121,11,126,176.14285714285714,148.57142857142858,1,-0.4990686026885319,-0.8665624788845385,126.0,50.0,46.0,162.0,269.0,0,212,123
2023-08-02,18:19:55,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,8,214,31.0,44.5,139.4,168,9,121,164.0,152.5,2,-0.5139010013093103,-0.8578494977869301,121.0,126.0,50.0,253.0,113.0,0,213,122
2023-08-03,21:06:58,9,Ajman Hospital,Ajman,Public,Thursday,0,0,8,215,30.5,49.9,138.1,143,7,168,135.57142857142858,156.28571428571428,3,-0.5285813283559292,-0.8488826652214553,168.0,121.0,126.0,342.0,90.0,0,214,121
2023-08-04,10:22:22,9,Ajman Hospital,Ajman,Public,Friday,1,0,8,216,28.3,55.9,149.7,78,0,143,104.57142857142857,144.5,4,-0.5431052396834317,-0.8396646346181327,143.0,168.0,121.0,295.0,243.0,0,215,120
2023-08-05,19:37:49,9,Ajman Hospital,Ajman,Public,Saturday,1,0,8,217,30.4,65.8,154.2,134,11,78,117.14285714285714,149.5,5,-0.5574684374327892,-0.8301981337405212,78.0,143.0,168.0,46.0,64.0,0,216,119
2023-08-06,11:01:01,9,Ajman Hospital,Ajman,Public,Sunday,1,0,8,218,29.2,46.2,151.2,228,22,134,142.57142857142858,156.85714285714286,6,-0.5716666713027052,-0.8204859638785327,134.0,78.0,143.0,50.0,125.0,0,217,118
2023-08-07,12:46:35,9,Ajman Hospital,Ajman,Public,Monday,0,0,8,219,33.2,56.5,143.0,190,12,228,151.71428571428572,166.85714285714286,0,-0.5856957398073508,-0.8105309990194823,228.0,134.0,78.0,126.0,50.0,0,218,117
2023-08-08,22:51:07,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,8,220,30.2,63.4,136.7,375,25,190,188.0,182.07142857142858,1,-0.5995514915196489,-0.8003361849976323,190.0,228.0,134.0,121.0,162.0,0,219,116
2023-08-09,20:55:42,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,8,221,30.1,53.6,136.3,75,6,375,174.71428571428572,169.35714285714286,2,-0.6132298262997502,-0.7899045386224707,375.0,190.0,228.0,168.0,253.0,0,220,115
2023-08-10,19:19:51,9,Ajman Hospital,Ajman,Public,Thursday,0,0,8,222,33.4,59.4,142.7,187,9,75,181.0,158.28571428571428,3,-0.6267266965083301,-0.7792391467859886,75.0,375.0,190.0,143.0,342.0,0,221,114
2023-08-11,15:54:37,9,Ajman Hospital,Ajman,Public,Friday,1,0,8,223,32.5,64.2,157.8,168,11,187,193.85714285714286,149.21428571428572,4,-0.6400381082043503,-0.7683431655492202,187.0,75.0,375.0,78.0,295.0,0,222,113
2023-08-12,20:39:46,9,Ajman Hospital,Ajman,Public,Saturday,1,0,8,224,31.8,42.0,155.8,446,32,168,238.42857142857142,177.78571428571428,5,-0.65316012232693,-0.7572198192083127,168.0,187.0,75.0,134.0,46.0,0,223,112
2023-08-13,12:49:26,9,Ajman Hospital,Ajman,Public,Sunday,1,0,8,225,32.6,64.2,157.6,200,15,446,234.42857142857142,188.5,6,-0.666088855860977,-0.7458723993404063,446.0,168.0,187.0,228.0,50.0,0,224,111
2023-08-14,22:29:21,9,Ajman Hospital,Ajman,Public,Monday,0,0,8,226,31.5,59.0,138.2,135,6,200,226.57142857142858,189.14285714285714,0,-0.6788204829862355,-0.734304263829602,200.0,446.0,168.0,190.0,126.0,0,225,110
2023-08-15,10:28:25,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,8,227,34.6,53.2,144.3,72,9,135,183.28571428571428,185.64285714285714,1,-0.6913512362094071,-0.722518835873311,135.0,200.0,446.0,375.0,121.0,0,226,109
2023-08-16,12:22:49,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,8,228,29.8,60.4,134.6,95,10,72,186.14285714285714,180.42857142857142,2,-0.7036774074790128,-0.7105196029692745,72.0,135.0,200.0,75.0,168.0,0,227,108
2023-08-17,19:36:17,9,Ajman Hospital,Ajman,Public,Thursday,0,0,8,229,32.0,62.2,138.8,107,11,95,174.71428571428572,177.85714285714286,3,-0.7157953492826642,-0.6983101158835584,95.0,72.0,135.0,187.0,143.0,0,228,107
2023-08-18,12:51:45,9,Ajman Hospital,Ajman,Public,Friday,1,0,8,230,33.3,53.9,158.2,89,3,107,163.42857142857142,178.64285714285714,4,-0.7277014757264236,-0.6858939875998223,107.0,95.0,72.0,168.0,78.0,0,229,106
2023-08-19,22:01:07,9,Ajman Hospital,Ajman,Public,Saturday,1,0,8,231,32.4,60.3,155.9,118,11,89,116.57142857142857,177.5,5,-0.7393922635959241,-0.673274892250183,89.0,107.0,95.0,446.0,134.0,0,230,105
2023-08-20,13:23:26,9,Ajman Hospital,Ajman,Public,Sunday,1,0,8,232,32.8,57.9,156.7,88,13,118,100.57142857142857,167.5,6,-0.7508642533989489,-0.6604565640279754,118.0,89.0,107.0,200.0,228.0,0,231,104
2023-08-21,19:56:18,9,Ajman Hospital,Ajman,Public,Monday,0,0,8,233,34.9,66.5,143.9,81,5,88,92.85714285714286,159.71428571428572,0,-0.7621140503891487,-0.6474427960827475,88.0,118.0,89.0,135.0,190.0,0,232,103
2023-08-22,12:57:00,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,8,234,36.6,52.4,147.2,305,17,81,126.14285714285714,154.71428571428572,1,-0.7731383255706026,-0.6342374393978054,81.0,88.0,118.0,72.0,375.0,0,233,102
2023-08-23,04:29:38,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,8,235,37.6,61.6,149.0,38,3,305,118.0,152.07142857142858,2,-0.7839338166829201,-0.620844401650647,305.0,81.0,88.0,95.0,75.0,0,234,101
2023-08-24,13:53:22,9,Ajman Hospital,Ajman,Public,Thursday,0,0,8,236,31.8,56.6,137.3,258,11,38,139.57142857142858,157.14285714285714,3,-0.7944973291665992,-0.6072676460566135,38.0,305.0,81.0,107.0,187.0,0,235,100
2023-08-25,18:06:12,9,Ajman Hospital,Ajman,Public,Friday,1,0,8,237,33.9,54.2,158.3,160,15,258,149.71428571428572,156.57142857142858,4,-0.8048257371083452,-0.593511190196115,258.0,38.0,305.0,89.0,168.0,0,236,99
2023-08-26,13:38:20,9,Ajman Hospital,Ajman,Public,Saturday,1,0,8,238,31.2,71.0,152.1,153,14,160,154.71428571428572,135.64285714285714,5,-0.8149159841660791,-0.5795791048257612,160.0,258.0,38.0,118.0,446.0,0,237,98
2023-08-27,13:09:00,9,Ajman Hospital,Ajman,Public,Sunday,1,0,8,239,33.6,52.2,157.4,413,37,153,201.14285714285714,150.85714285714286,6,-0.8247650844733614,-0.5654755126737576,153.0,160.0,258.0,88.0,200.0,0,238,97
2023-08-28,11:52:43,9,Ajman Hospital,Ajman,Public,Monday,0,0,8,240,33.6,59.7,140.3,97,4,413,203.42857142857142,148.14285714285714,0,-0.8343701235229537,-0.5512045872199277,413.0,153.0,160.0,81.0,135.0,0,239,96
2023-08-29,00:13:18,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,8,241,34.5,57.1,141.9,149,7,97,181.14285714285714,153.64285714285714,1,-0.8437282590292712,-0.5367705514607103,97.0,413.0,153.0,305.0,72.0,0,240,95
2023-08-30,18:52:23,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,8,242,33.6,60.3,140.1,74,6,149,186.28571428571428,152.14285714285714,2,-0.8528367217694595,-0.522177676659508,149.0,97.0,413.0,38.0,95.0,0,241,94
2023-08-31,12:11:52,9,Ajman Hospital,Ajman,Public,Thursday,0,0,8,243,36.2,46.8,145.1,358,27,74,200.57142857142858,170.07142857142858,3,-0.8616928164028521,-0.5074302810827518,74.0,149.0,97.0,258.0,107.0,0,242,93
2023-09-01,01:37:36,9,Ajman Hospital,Ajman,Public,Friday,1,0,9,244,34.2,47.6,157.8,146,13,358,198.57142857142858,174.14285714285714,4,-0.8702939222685674,-0.49253272872205434,358.0,74.0,149.0,160.0,89.0,0,243,92
2023-09-02,14:05:43,9,Ajman Hospital,Ajman,Public,Saturday,1,0,9,245,36.1,50.0,161.9,231,16,146,209.71428571428572,182.21428571428572,5,-0.8786374941610001,-0.4774894280028391,146.0,358.0,74.0,153.0,118.0,0,244,91
2023-09-03,22:35:18,9,Ajman Hospital,Ajman,Public,Sunday,1,0,9,246,36.0,52.7,161.7,328,32,231,197.57142857142858,199.35714285714286,6,-0.886721063082993,-0.46230483047981086,231.0,146.0,358.0,413.0,88.0,0,245,90
2023-09-04,11:50:36,9,Ajman Hospital,Ajman,Public,Monday,0,0,9,247,33.3,66.4,138.9,245,13,328,218.71428571428572,211.07142857142858,0,-0.8945422369764496,-0.4469834295196741,328.0,231.0,146.0,97.0,81.0,0,246,89
2023-09-05,13:22:38,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,9,248,35.3,54.1,142.8,73,8,245,207.85714285714286,194.5,1,-0.9020987014301837,-0.43152975897147144,245.0,328.0,231.0,149.0,305.0,0,247,88
2023-09-06,21:05:25,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,9,249,36.5,65.3,144.9,209,15,73,227.14285714285714,206.71428571428572,2,-0.9093882203647925,-0.4159483918249421,73.0,245.0,328.0,74.0,38.0,0,248,87
2023-09-07,21:29:28,9,Ajman Hospital,Ajman,Public,Thursday,0,0,9,250,33.0,59.4,138.0,64,1,209,185.14285714285714,192.85714285714286,3,-0.9164086366943458,-0.4002439388573056,209.0,73.0,245.0,358.0,258.0,0,249,86
2023-09-08,14:38:47,9,Ajman Hospital,Ajman,Public,Friday,1,0,9,251,34.8,68.6,158.4,239,18,64,198.42857142857142,198.5,4,-0.9231578729647039,-0.38442104726885545,64.0,209.0,73.0,146.0,160.0,0,250,85
2023-09-09,18:32:58,9,Ajman Hospital,Ajman,Public,Saturday,1,0,9,252,36.3,58.7,161.6,118,6,239,182.28571428571428,196.0,5,-0.9296339319682695,-0.3684843993077793,239.0,64.0,209.0,231.0,153.0,0,251,84
2023-09-10,20:27:28,9,Ajman Hospital,Ajman,Public,Sunday,1,0,9,253,36.8,61.1,162.7,90,10,118,148.28571428571428,172.92857142857142,6,-0.9358348973349941,-0.35243871088460327,118.0,239.0,64.0,328.0,413.0,0,252,83
2023-09-11,12:43:44,9,Ajman Hospital,Ajman,Public,Monday,0,0,9,254,36.8,66.9,145.1,124,10,90,131.0,174.85714285714286,0,-0.9417589340994617,-0.33628873017668287,90.0,118.0,239.0,245.0,97.0,0,253,82
2023-09-12,19:08:04,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,9,255,36.8,57.9,145.1,75,6,124,131.28571428571428,169.57142857142858,1,-0.9474042892438845,-0.32003923622313857,124.0,90.0,118.0,73.0,149.0,0,254,81
2023-09-13,13:24:04,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,9,256,32.9,64.5,137.4,118,8,75,118.28571428571429,172.71428571428572,2,-0.9527692922168511,-0.30369503751065885,75.0,124.0,90.0,209.0,74.0,0,255,80
2023-09-14,11:53:16,9,Ajman Hospital,Ajman,Public,Thursday,0,0,9,257,38.6,76.0,148.3,159,14,118,131.85714285714286,158.5,3,-0.9578523554276669,-0.28726097055059635,118.0,75.0,124.0,64.0,358.0,0,256,79
2023-09-15,01:18:52,9,Ajman Hospital,Ajman,Public,Friday,1,0,9,258,32.9,74.1,153.6,125,12,159,115.57142857142857,157.0,4,-0.9626519747161487,-0.2707418984477642,159.0,118.0,75.0,239.0,146.0,0,257,78
2023-09-16,10:53:41,9,Ajman Hospital,Ajman,Public,Saturday,1,0,9,259,35.7,63.8,159.7,299,22,125,141.42857142857142,161.85714285714286,5,-0.9671667297977312,-0.2541427094613622,125.0,159.0,118.0,118.0,231.0,0,258,77
2023-09-17,20:09:08,9,Ajman Hospital,Ajman,Public,Sunday,1,0,9,260,36.7,58.3,161.9,263,31,299,166.14285714285714,157.21428571428572,6,-0.97139528468375,-0.23746831555846842,299.0,125.0,159.0,90.0,328.0,0,259,76
2023-09-18,13:04:27,9,Ajman Hospital,Ajman,Public,Monday,0,0,9,261,38.3,65.7,147.5,18,1,263,151.0,141.0,0,-0.9753363880767837,-0.2207236509605022,263.0,299.0,125.0,124.0,245.0,0,260,75
2023-09-19,19:35:45,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,9,262,39.3,56.6,149.4,98,3,18,154.28571428571428,142.78571428571428,1,-0.9789888737409319,-0.20391367068311472,18.0,263.0,299.0,75.0,73.0,0,261,74
2023-09-20,12:07:14,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,9,263,36.1,44.7,143.1,185,17,98,163.85714285714286,141.07142857142858,2,-0.9823516608469237,-0.18704334906991657,98.0,18.0,263.0,118.0,209.0,0,262,73
2023-09-21,10:31:51,9,Ajman Hospital,Ajman,Public,Thursday,0,0,9,264,41.1,63.4,152.8,54,8,185,148.85714285714286,140.35714285714286,3,-0.9854237542919524,-0.17011767832049052,185.0,98.0,18.0,159.0,64.0,0,263,72
2023-09-22,19:06:12,9,Ajman Hospital,Ajman,Public,Friday,1,0,9,265,38.5,59.0,165.4,156,12,54,153.28571428571428,134.42857142857142,4,-0.9882042449941422,-0.15314166701312007,54.0,185.0,98.0,125.0,239.0,0,264,71
2023-09-23,13:46:45,9,Ajman Hospital,Ajman,Public,Saturday,1,0,9,266,36.1,56.7,160.3,140,15,156,130.57142857142858,136.0,5,-0.9906923101615609,-0.13612033862266704,156.0,54.0,185.0,299.0,118.0,0,265,70
2023-09-24,20:47:25,9,Ajman Hospital,Ajman,Public,Sunday,1,0,9,267,35.0,64.9,157.8,110,8,140,108.71428571428571,137.42857142857142,6,-0.9928872135356962,-0.11905873003404988,140.0,156.0,54.0,263.0,90.0,0,266,69
2023-09-25,10:40:12,9,Ajman Hospital,Ajman,Public,Monday,0,0,9,268,39.2,61.6,149.0,16,2,110,108.42857142857143,129.71428571428572,0,-0.994788305609327,-0.10196189005174576,110.0,140.0,156.0,18.0,124.0,0,267,68
2023-09-26,18:38:29,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,9,269,36.4,67.6,143.5,429,39,16,155.71428571428572,155.0,1,-0.9963950238187231,-0.08483487790576538,16.0,110.0,140.0,98.0,75.0,0,268,67
2023-09-27,13:22:24,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,9,270,37.7,63.4,146.1,253,20,429,165.42857142857142,164.64285714285714,2,-0.9977068927101168,-0.06768276175455162,429.0,16.0,110.0,185.0,118.0,0,269,66
2023-09-28,13:38:34,9,Ajman Hospital,Ajman,Public,Thursday,0,0,9,271,36.9,61.7,144.5,110,7,253,173.42857142857142,161.14285714285714,3,-0.9987235240803972,-0.050510617185222886,253.0,429.0,16.0,54.0,159.0,0,270,65
2023-09-29,13:22:34,9,Ajman Hospital,Ajman,Public,Friday,1,0,9,272,39.5,61.5,167.4,264,33,110,188.85714285714286,171.07142857142858,4,-0.9994446170919858,-0.033323525711631344,110.0,253.0,429.0,156.0,125.0,0,271,64
2023-09-30,18:39:53,9,Ajman Hospital,Ajman,Public,Saturday,1,0,9,273,36.5,60.2,161.0,247,13,264,204.14285714285714,167.35714285714286,5,-0.9998699583618592,-0.016126573270657762,264.0,110.0,253.0,140.0,299.0,0,272,63
2023-10-01,11:37:31,9,Ajman Hospital,Ajman,Public,Sunday,1,0,10,274,38.3,60.2,164.9,80,5,247,199.85714285714286,154.28571428571428,6,-0.9999994220246925,0.001075151282798226,247.0,264.0,110.0,110.0,263.0,0,273,62
2023-10-02,20:32:52,9,Ajman Hospital,Ajman,Public,Monday,0,0,10,275,32.9,68.9,136.6,104,6,80,212.42857142857142,160.42857142857142,0,-0.999832969770105,0.018276557681691223,80.0,247.0,264.0,16.0,18.0,0,274,61
2023-10-03,13:09:00,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,10,276,37.2,66.5,145.0,51,4,104,158.42857142857142,157.07142857142858,1,-0.9993706508539969,0.03547255575312556,104.0,80.0,247.0,429.0,98.0,0,275,60
2023-10-04,12:37:17,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,10,277,36.4,54.5,143.6,109,10,51,137.85714285714286,151.64285714285714,2,-0.9986126020839734,0.052658056924614005,51.0,104.0,80.0,253.0,185.0,0,276,59
2023-10-05,20:14:04,9,Ajman Hospital,Ajman,Public,Thursday,0,0,10,278,39.1,62.8,148.8,70,5,109,132.14285714285714,152.78571428571428,3,-0.9975590477788613,0.06982797572987089,109.0,51.0,104.0,110.0,54.0,0,277,58
2023-10-06,12:33:34,9,Ajman Hospital,Ajman,Public,Friday,1,0,10,279,34.7,63.8,157.0,113,5,70,110.57142857142857,149.71428571428572,4,-0.9962102997023297,0.0869772313136861,70.0,109.0,51.0,264.0,156.0,0,278,57
2023-10-07,12:01:22,9,Ajman Hospital,Ajman,Public,Saturday,1,0,10,280,38.5,67.2,165.4,224,13,113,107.28571428571429,155.71428571428572,5,-0.9945667569706337,0.1041007489354256,113.0,70.0,109.0,247.0,140.0,0,279,56
2023-10-08,21:26:17,9,Ajman Hospital,Ajman,Public,Sunday,1,0,10,281,38.8,63.1,166.1,258,28,224,132.71428571428572,166.28571428571428,6,-0.9926289059345095,0.121193461470736,224.0,113.0,70.0,80.0,110.0,0,280,55
2023-10-09,20:50:27,9,Ajman Hospital,Ajman,Public,Monday,0,0,10,282,38.1,48.8,146.9,157,11,258,140.28571428571428,176.35714285714286,0,-0.9903973200352558,0.1382503109109819,258.0,224.0,113.0,104.0,16.0,0,281,54
2023-10-10,18:18:16,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,10,283,39.9,64.2,150.4,152,13,157,154.71428571428572,156.57142857142858,1,-0.9878726596350429,0.15526624985999563,157.0,258.0,224.0,51.0,429.0,0,282,53
2023-10-11,12:58:09,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,10,284,35.9,62.4,142.8,160,9,152,162.0,149.92857142857142,2,-0.9850556718215013,0.172236243027682,152.0,157.0,258.0,109.0,253.0,0,283,52
2023-10-12,19:31:53,9,Ajman Hospital,Ajman,Public,Thursday,0,0,10,285,42.4,48.0,155.5,140,19,160,172.0,152.07142857142858,3,-0.981947190186646,0.18915526872004093,160.0,152.0,157.0,70.0,110.0,0,284,51
2023-10-13,10:49:35,9,Ajman Hospital,Ajman,Public,Friday,1,0,10,286,38.3,66.9,165.2,275,26,140,195.14285714285714,152.85714285714286,4,-0.9785481345802031,0.20601832032517084,140.0,160.0,152.0,113.0,264.0,0,285,50
2023-10-14,21:04:51,9,Ajman Hospital,Ajman,Public,Saturday,1,0,10,287,36.7,55.9,161.7,150,14,275,184.57142857142858,145.92857142857142,5,-0.9748595108374125,0.22282040779479959,275.0,140.0,160.0,224.0,247.0,0,286,49
2023-10-15,22:57:49,9,Ajman Hospital,Ajman,Public,Sunday,1,0,10,288,33.6,62.9,155.0,207,13,150,177.28571428571428,155.0,6,-0.9708824104813836,0.23955655912092708,150.0,275.0,140.0,258.0,80.0,0,287,48
2023-10-16,22:26:13,9,Ajman Hospital,Ajman,Public,Monday,0,0,10,289,35.7,68.5,142.7,244,14,207,189.71428571428572,165.0,0,-0.9666180104000972,0.2562218218071163,207.0,150.0,275.0,157.0,104.0,0,288,47
2023-10-17,12:18:21,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,10,290,39.1,62.3,149.2,230,16,244,200.85714285714286,177.78571428571428,1,-0.9620675724981452,0.27281126433401914,244.0,207.0,150.0,152.0,51.0,0,289,46
2023-10-18,22:23:07,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,10,291,35.2,66.8,141.9,105,10,230,193.0,177.5,2,-0.957232443323312,0.28931997761869527,230.0,244.0,207.0,160.0,109.0,0,290,45
2023-10-19,20:35:37,9,Ajman Hospital,Ajman,Public,Thursday,0,0,10,292,39.5,57.2,150.1,240,29,105,207.28571428571428,189.64285714285714,3,-0.9521140536681102,0.3057430764672831,105.0,230.0,244.0,140.0,70.0,0,291,44
2023-10-20,11:48:41,9,Ajman Hospital,Ajman,Public,Friday,1,0,10,293,38.0,63.7,165.0,91,5,240,181.0,188.07142857142858,4,-0.9467139181463862,0.3220757010206104,240.0,105.0,230.0,275.0,113.0,0,292,43
2023-10-21,20:52:55,9,Ajman Hospital,Ajman,Public,Saturday,1,0,10,294,34.3,56.2,157.1,72,7,91,169.85714285714286,177.21428571428572,5,-0.9410336347451197,0.3383130181923076,91.0,240.0,105.0,150.0,224.0,0,293,42
2023-10-22,13:20:08,9,Ajman Hospital,Ajman,Public,Sunday,1,0,10,295,37.1,65.9,163.4,43,5,72,146.42857142857142,161.85714285714286,6,-0.9350748843515574,0.3544502230989869,72.0,91.0,240.0,207.0,258.0,0,294,41
2023-10-23,20:11:50,9,Ajman Hospital,Ajman,Public,Monday,0,0,10,296,36.8,74.3,145.4,189,17,43,138.57142857142858,164.14285714285714,0,-0.9288394302558068,0.3704825404820963,43.0,72.0,91.0,244.0,157.0,0,295,40
2023-10-24,18:19:34,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,10,297,36.3,60.7,144.5,80,6,189,117.14285714285714,159.0,1,-0.9223291176290545,0.3864052261209853,189.0,43.0,72.0,230.0,152.0,0,296,39
2023-10-25,21:48:04,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,10,298,37.7,60.7,147.4,162,11,80,125.28571428571429,159.14285714285714,2,-0.9155458729775467,0.40221356823680365,80.0,189.0,43.0,105.0,160.0,0,297,38
2023-10-26,17:54:08,9,Ajman Hospital,Ajman,Public,Thursday,0,0,10,299,36.3,61.9,144.6,274,25,162,130.14285714285714,168.71428571428572,3,-0.9084917035725082,0.41790288888678667,162.0,80.0,189.0,240.0,140.0,0,298,37
2023-10-27,12:00:29,9,Ajman Hospital,Ajman,Public,Friday,1,0,10,300,36.6,64.5,162.8,294,25,274,159.14285714285714,170.07142857142858,4,-0.9011686968561569,0.4334685453485363,274.0,162.0,80.0,91.0,275.0,0,299,36
2023-10-28,03:48:52,9,Ajman Hospital,Ajman,Public,Saturday,1,0,10,301,38.8,64.8,167.8,151,13,294,170.42857142857142,170.14285714285714,5,-0.8935790198239952,0.4489059314938798,294.0,274.0,162.0,72.0,150.0,0,300,35
2023-10-29,12:26:49,9,Ajman Hospital,Ajman,Public,Sunday,1,0,10,302,36.0,67.1,161.8,114,15,151,180.57142857142858,163.5,6,-0.8857249183835637,0.4642104791518923,151.0,294.0,274.0,43.0,207.0,0,301,34
2023-10-30,13:19:33,9,Ajman Hospital,Ajman,Public,Monday,0,0,10,303,36.9,69.3,146.2,177,14,114,178.85714285714286,158.71428571428572,0,-0.8776087166898392,0.4793776594606945,114.0,151.0,294.0,189.0,244.0,0,302,33
2023-10-31,19:52:48,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,10,304,39.6,64.9,151.7,107,4,177,182.71428571428572,149.92857142857142,1,-0.8692328164574792,0.49440298420761813,177.0,114.0,151.0,80.0,230.0,0,303,32
2023-11-01,19:05:44,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,11,305,36.6,70.9,146.0,211,14,107,189.71428571428572,157.5,2,-0.8605996962501181,0.5092820071573356,107.0,177.0,114.0,162.0,105.0,0,304,31
2023-11-02,13:27:29,9,Ajman Hospital,Ajman,Public,Thursday,0,0,11,306,37.7,65.1,148.3,238,20,211,184.57142857142858,157.35714285714286,3,-0.8517119107469189,0.5240103253675756,211.0,107.0,177.0,274.0,240.0,0,305,30
2023-11-03,19:09:02,9,Ajman Hospital,Ajman,Public,Friday,1,0,11,307,37.4,57.9,165.5,93,6,238,155.85714285714286,157.5,4,-0.8425720899866032,0.5385835804920232,238.0,211.0,107.0,294.0,91.0,0,306,29
2023-11-04,11:21:28,9,Ajman Hospital,Ajman,Public,Saturday,1,0,11,308,38.8,62.0,168.6,115,14,93,150.71428571428572,160.57142857142858,5,-0.8331829385891785,0.5529974600700271,93.0,238.0,211.0,151.0,72.0,0,307,28
2023-11-05,22:07:02,9,Ajman Hospital,Ajman,Public,Sunday,1,0,11,309,36.7,63.7,164.3,206,22,115,163.85714285714286,172.21428571428572,6,-0.8235472349556007,0.5672476988027229,115.0,93.0,238.0,114.0,43.0,0,308,27
2023-11-06,11:07:56,9,Ajman Hospital,Ajman,Public,Monday,0,0,11,310,36.3,72.6,146.0,167,15,206,162.42857142857142,170.64285714285714,0,-0.8136678304455991,0.5813300798152042,206.0,115.0,93.0,177.0,189.0,0,309,26
2023-11-07,21:38:18,9,Ajman Hospital,Ajman,Public,Tuesday,0,0,11,311,36.5,60.3,146.6,174,13,167,172.0,177.35714285714286,1,-0.8035476485339116,0.5952404359043674,167.0,206.0,115.0,107.0,80.0,0,310,25
2023-11-08,10:59:46,9,Ajman Hospital,Ajman,Public,Wednesday,0,0,11,312,39.5,60.5,152.6,219,17,174,173.14285714285714,181.42857142857142,2,-0.7931896839451843,0.6089746507720486,174.0,167.0,206.0,211.0,162.0,0,311,24
2023-11-09,13:43:00,9,Ajman Hospital,Ajman,Public,Thursday,0,0,11,313,37.4,68.9,148.5,209,12,219,169.0,176.78571428571428,3,-0.7825970017677834,0.6225286602431057,219.0,174.0,167.0,238.0,274.0,0,312,23
2023-11-10,18:31:19,9,Ajman Hospital,Ajman,Public,Friday,1,0,11,314,37.8,53.4,167.4,206,25,209,185.14285714285714,170.5,4,-0.7717727365467837,0.6358984534680745,209.0,219.0,174.0,93.0,294.0,0,313,22
2023-11-11,19:32:13,9,Ajman Hospital,Ajman,Public,Saturday,1,0,11,315,35.0,54.0,161.5,85,5,206,180.85714285714286,165.78571428571428,5,-0.7607200913564104,0.6490800741100398,206.0,209.0,219.0,115.0,151.0,0,314,21
